TIMESTAMP,RECORD,year,dayofyear,hours,minutes,Rain,Rintensity_Avg,Hail
10/1/16 0:50,585176,2016,275,0,50,41.29,0,0
10/1/16 0:51,585177,2016,275,0,51,41.29,0,0
10/1/16 0:52,585178,2016,275,0,52,41.29,0,0
10/1/16 0:53,585179,2016,275,0,53,41.29,0,0
10/1/16 0:54,585180,2016,275,0,54,41.29,0,0
10/1/16 0:55,585181,2016,275,0,55,41.29,0,0
10/1/16 0:56,585182,2016,275,0,56,41.29,0,0
10/1/16 0:57,585183,2016,275,0,57,41.29,0,0
10/1/16 0:58,585184,2016,275,0,58,41.29,0,0
10/1/16 0:59,585185,2016,275,0,59,41.29,0,0
10/1/16 1:00,585186,2016,275,1,0,41.29,0,0
10/1/16 1:01,585187,2016,275,1,1,41.29,0,0
10/1/16 1:02,585188,2016,275,1,2,41.29,0,0
10/1/16 1:03,585189,2016,275,1,3,41.29,0,0
10/1/16 1:04,585190,2016,275,1,4,41.29,0,0
10/1/16 1:05,585191,2016,275,1,5,41.29,0,0
10/1/16 1:06,585192,2016,275,1,6,41.29,0,0
10/1/16 1:07,585193,2016,275,1,7,41.29,0,0
10/1/16 1:08,585194,2016,275,1,8,41.29,0,0
10/1/16 1:09,585195,2016,275,1,9,41.29,0,0
10/1/16 1:10,585196,2016,275,1,10,41.29,0,0
10/1/16 1:11,585197,2016,275,1,11,41.29,0,0
10/1/16 1:12,585198,2016,275,1,12,41.29,0,0
10/1/16 1:13,585199,2016,275,1,13,41.29,0,0
10/1/16 1:14,585200,2016,275,1,14,41.29,0,0
10/1/16 1:15,585201,2016,275,1,15,41.29,0,0
10/1/16 1:16,585202,2016,275,1,16,41.29,0,0
10/1/16 1:17,585203,2016,275,1,17,41.29,0,0
10/1/16 1:18,585204,2016,275,1,18,41.29,0,0
10/1/16 1:19,585205,2016,275,1,19,41.29,0,0
10/1/16 1:20,585206,2016,275,1,20,41.29,0,0
10/1/16 1:21,585207,2016,275,1,21,41.29,0,0
10/1/16 1:22,585208,2016,275,1,22,41.29,0,0
10/1/16 1:23,585209,2016,275,1,23,41.29,0,0
10/1/16 1:24,585210,2016,275,1,24,41.29,0,0
10/1/16 1:25,585211,2016,275,1,25,41.29,0,0
10/1/16 1:26,585212,2016,275,1,26,41.29,0,0
10/1/16 1:27,585213,2016,275,1,27,41.29,0,0
10/1/16 1:28,585214,2016,275,1,28,41.29,0,0
10/1/16 1:29,585215,2016,275,1,29,41.29,0,0
10/1/16 1:30,585216,2016,275,1,30,41.29,0,0
10/1/16 1:31,585217,2016,275,1,31,41.29,0,0
10/1/16 1:32,585218,2016,275,1,32,41.29,0,0
10/1/16 1:33,585219,2016,275,1,33,41.29,0,0
10/1/16 1:34,585220,2016,275,1,34,41.29,0,0
10/1/16 1:35,585221,2016,275,1,35,41.29,0,0
10/1/16 1:36,585222,2016,275,1,36,41.29,0,0
10/1/16 1:37,585223,2016,275,1,37,41.29,0,0
10/1/16 1:38,585224,2016,275,1,38,41.29,0,0
10/1/16 1:39,585225,2016,275,1,39,41.29,0,0
10/1/16 1:40,585226,2016,275,1,40,41.29,0,0
10/1/16 1:41,585227,2016,275,1,41,41.29,0,0
10/1/16 1:42,585228,2016,275,1,42,41.29,0,0
10/1/16 1:43,585229,2016,275,1,43,41.29,0,0
10/1/16 1:44,585230,2016,275,1,44,41.29,0,0
10/1/16 1:45,585231,2016,275,1,45,41.29,0,0
10/1/16 1:46,585232,2016,275,1,46,41.29,0,0
10/1/16 1:47,585233,2016,275,1,47,41.29,0,0
10/1/16 1:48,585234,2016,275,1,48,41.29,0,0
10/1/16 1:49,585235,2016,275,1,49,41.29,0,0
10/1/16 1:50,585236,2016,275,1,50,41.29,0,0
10/1/16 1:51,585237,2016,275,1,51,41.29,0,0
10/1/16 1:52,585238,2016,275,1,52,41.29,0,0
10/1/16 1:53,585239,2016,275,1,53,41.29,0,0
10/1/16 1:54,585240,2016,275,1,54,41.29,0,0
10/1/16 1:55,585241,2016,275,1,55,41.29,0,0
10/1/16 1:56,585242,2016,275,1,56,41.29,0,0
10/1/16 1:57,585243,2016,275,1,57,41.29,0,0
10/1/16 1:58,585244,2016,275,1,58,41.29,0,0
10/1/16 1:59,585245,2016,275,1,59,41.29,0,0
10/1/16 2:00,585246,2016,275,2,0,41.29,0,0
10/1/16 2:01,585247,2016,275,2,1,41.29,0,0
10/1/16 2:02,585248,2016,275,2,2,41.29,0,0
10/1/16 2:03,585249,2016,275,2,3,41.29,0,0
10/1/16 2:04,585250,2016,275,2,4,41.29,0,0
10/1/16 2:05,585251,2016,275,2,5,41.29,0,0
10/1/16 2:06,585252,2016,275,2,6,41.29,0,0
10/1/16 2:07,585253,2016,275,2,7,41.29,0,0
10/1/16 2:08,585254,2016,275,2,8,41.29,0,0
10/1/16 2:09,585255,2016,275,2,9,41.29,0,0
10/1/16 2:10,585256,2016,275,2,10,41.29,0,0
10/1/16 2:11,585257,2016,275,2,11,41.29,0,0
10/1/16 2:12,585258,2016,275,2,12,41.29,0,0
10/1/16 2:13,585259,2016,275,2,13,41.29,0,0
10/1/16 2:14,585260,2016,275,2,14,41.29,0,0
10/1/16 2:15,585261,2016,275,2,15,41.29,0,0
10/1/16 2:16,585262,2016,275,2,16,41.29,0,0
10/1/16 2:17,585263,2016,275,2,17,41.29,0,0
10/1/16 2:18,585264,2016,275,2,18,41.29,0,0
10/1/16 2:19,585265,2016,275,2,19,41.29,0,0
10/1/16 2:20,585266,2016,275,2,20,41.29,0,0
10/1/16 2:21,585267,2016,275,2,21,41.29,0,0
10/1/16 2:22,585268,2016,275,2,22,41.29,0,0
10/1/16 2:23,585269,2016,275,2,23,41.29,0,0
10/1/16 2:24,585270,2016,275,2,24,41.29,0,0
10/1/16 2:25,585271,2016,275,2,25,41.29,0,0
10/1/16 2:26,585272,2016,275,2,26,41.29,0,0
10/1/16 2:27,585273,2016,275,2,27,41.29,0,0
10/1/16 2:28,585274,2016,275,2,28,41.29,0,0
10/1/16 2:29,585275,2016,275,2,29,41.29,0,0
10/1/16 2:30,585276,2016,275,2,30,41.29,0,0
10/1/16 2:31,585277,2016,275,2,31,41.29,0,0
10/1/16 2:32,585278,2016,275,2,32,41.29,0,0
10/1/16 2:33,585279,2016,275,2,33,41.29,0,0
10/1/16 2:34,585280,2016,275,2,34,41.29,0,0
10/1/16 2:35,585281,2016,275,2,35,41.29,0,0
10/1/16 2:36,585282,2016,275,2,36,41.29,0,0
10/1/16 2:37,585283,2016,275,2,37,41.29,0,0
10/1/16 2:38,585284,2016,275,2,38,41.29,0,0
10/1/16 2:39,585285,2016,275,2,39,41.29,0,0
10/1/16 2:40,585286,2016,275,2,40,41.29,0,0
10/1/16 2:41,585287,2016,275,2,41,41.29,0,0
10/1/16 2:42,585288,2016,275,2,42,41.29,0,0
10/1/16 2:43,585289,2016,275,2,43,41.29,0,0
10/1/16 2:44,585290,2016,275,2,44,41.29,0,0
10/1/16 2:45,585291,2016,275,2,45,41.29,0,0
10/1/16 2:46,585292,2016,275,2,46,41.29,0,0
10/1/16 2:47,585293,2016,275,2,47,41.29,0,0
10/1/16 2:48,585294,2016,275,2,48,41.29,0,0
10/1/16 2:49,585295,2016,275,2,49,41.29,0,0
10/1/16 2:50,585296,2016,275,2,50,41.29,0,0
10/1/16 2:51,585297,2016,275,2,51,41.29,0,0
10/1/16 2:52,585298,2016,275,2,52,41.29,0,0
10/1/16 2:53,585299,2016,275,2,53,41.29,0,0
10/1/16 2:54,585300,2016,275,2,54,41.29,0,0
10/1/16 2:55,585301,2016,275,2,55,41.29,0,0
10/1/16 2:56,585302,2016,275,2,56,41.29,0,0
10/1/16 2:57,585303,2016,275,2,57,41.29,0,0
10/1/16 2:58,585304,2016,275,2,58,41.29,0,0
10/1/16 2:59,585305,2016,275,2,59,41.29,0,0
10/1/16 3:00,585306,2016,275,3,0,41.29,0,0
10/1/16 3:01,585307,2016,275,3,1,41.29,0,0
10/1/16 3:02,585308,2016,275,3,2,41.29,0,0
10/1/16 3:03,585309,2016,275,3,3,41.29,0,0
10/1/16 3:04,585310,2016,275,3,4,41.29,0,0
10/1/16 3:05,585311,2016,275,3,5,41.29,0,0
10/1/16 3:06,585312,2016,275,3,6,41.29,0,0
10/1/16 3:07,585313,2016,275,3,7,41.29,0,0
10/1/16 3:08,585314,2016,275,3,8,41.29,0,0
10/1/16 3:09,585315,2016,275,3,9,41.29,0,0
10/1/16 3:10,585316,2016,275,3,10,41.29,0,0
10/1/16 3:11,585317,2016,275,3,11,41.29,0,0
10/1/16 3:12,585318,2016,275,3,12,41.29,0,0
10/1/16 3:13,585319,2016,275,3,13,41.29,0,0
10/1/16 3:14,585320,2016,275,3,14,41.29,0,0
10/1/16 3:15,585321,2016,275,3,15,41.29,0,0
10/1/16 3:16,585322,2016,275,3,16,41.29,0,0
10/1/16 3:17,585323,2016,275,3,17,41.29,0,0
10/1/16 3:18,585324,2016,275,3,18,41.29,0,0
10/1/16 3:19,585325,2016,275,3,19,41.29,0,0
10/1/16 3:20,585326,2016,275,3,20,41.29,0,0
10/1/16 3:21,585327,2016,275,3,21,41.29,0,0
10/1/16 3:22,585328,2016,275,3,22,41.29,0,0
10/1/16 3:23,585329,2016,275,3,23,41.29,0,0
10/1/16 3:24,585330,2016,275,3,24,41.29,0,0
10/1/16 3:25,585331,2016,275,3,25,41.29,0,0
10/1/16 3:26,585332,2016,275,3,26,41.29,0,0
10/1/16 3:27,585333,2016,275,3,27,41.29,0,0
10/1/16 3:28,585334,2016,275,3,28,41.29,0,0
10/1/16 3:29,585335,2016,275,3,29,41.29,0,0
10/1/16 3:30,585336,2016,275,3,30,41.29,0,0
10/1/16 3:31,585337,2016,275,3,31,41.29,0,0
10/1/16 3:32,585338,2016,275,3,32,41.29,0,0
10/1/16 3:33,585339,2016,275,3,33,41.29,0,0
10/1/16 3:34,585340,2016,275,3,34,41.29,0,0
10/1/16 3:35,585341,2016,275,3,35,41.29,0,0
10/1/16 3:36,585342,2016,275,3,36,41.29,0,0
10/1/16 3:37,585343,2016,275,3,37,41.29,0,0
10/1/16 3:38,585344,2016,275,3,38,41.29,0,0
10/1/16 3:39,585345,2016,275,3,39,41.29,0,0
10/1/16 3:40,585346,2016,275,3,40,41.29,0,0
10/1/16 3:41,585347,2016,275,3,41,41.29,0,0
10/1/16 3:42,585348,2016,275,3,42,41.29,0,0
10/1/16 3:43,585349,2016,275,3,43,41.29,0,0
10/1/16 3:44,585350,2016,275,3,44,41.29,0,0
10/1/16 3:45,585351,2016,275,3,45,41.29,0,0
10/1/16 3:46,585352,2016,275,3,46,41.29,0,0
10/1/16 3:47,585353,2016,275,3,47,41.29,0,0
10/1/16 3:48,585354,2016,275,3,48,41.29,0,0
10/1/16 3:49,585355,2016,275,3,49,41.29,0,0
10/1/16 3:50,585356,2016,275,3,50,41.29,0,0
10/1/16 3:51,585357,2016,275,3,51,41.29,0,0
10/1/16 3:52,585358,2016,275,3,52,41.29,0,0
10/1/16 3:53,585359,2016,275,3,53,41.29,0,0
10/1/16 3:54,585360,2016,275,3,54,41.29,0,0
10/1/16 3:55,585361,2016,275,3,55,41.29,0,0
10/1/16 3:56,585362,2016,275,3,56,41.29,0,0
10/1/16 3:57,585363,2016,275,3,57,41.29,0,0
10/1/16 3:58,585364,2016,275,3,58,41.29,0,0
10/1/16 3:59,585365,2016,275,3,59,41.29,0,0
10/1/16 4:00,585366,2016,275,4,0,41.29,0,0
10/1/16 4:01,585367,2016,275,4,1,41.29,0,0
10/1/16 4:02,585368,2016,275,4,2,41.29,0,0
10/1/16 4:03,585369,2016,275,4,3,41.29,0,0
10/1/16 4:04,585370,2016,275,4,4,41.29,0,0
10/1/16 4:05,585371,2016,275,4,5,41.29,0,0
10/1/16 4:06,585372,2016,275,4,6,41.29,0,0
10/1/16 4:07,585373,2016,275,4,7,41.29,0,0
10/1/16 4:08,585374,2016,275,4,8,41.29,0,0
10/1/16 4:09,585375,2016,275,4,9,41.29,0,0
10/1/16 4:10,585376,2016,275,4,10,41.29,0,0
10/1/16 4:11,585377,2016,275,4,11,41.29,0,0
10/1/16 4:12,585378,2016,275,4,12,41.29,0,0
10/1/16 4:13,585379,2016,275,4,13,41.29,0,0
10/1/16 4:14,585380,2016,275,4,14,41.29,0,0
10/1/16 4:15,585381,2016,275,4,15,41.29,0,0
10/1/16 4:16,585382,2016,275,4,16,41.29,0,0
10/1/16 4:17,585383,2016,275,4,17,41.29,0,0
10/1/16 4:18,585384,2016,275,4,18,41.29,0,0
10/1/16 4:19,585385,2016,275,4,19,41.29,0,0
10/1/16 4:20,585386,2016,275,4,20,41.29,0,0
10/1/16 4:21,585387,2016,275,4,21,41.29,0,0
10/1/16 4:22,585388,2016,275,4,22,41.29,0,0
10/1/16 4:23,585389,2016,275,4,23,41.29,0,0
10/1/16 4:24,585390,2016,275,4,24,41.29,0,0
10/1/16 4:25,585391,2016,275,4,25,41.29,0,0
10/1/16 4:26,585392,2016,275,4,26,41.29,0,0
10/1/16 4:27,585393,2016,275,4,27,41.29,0,0
10/1/16 4:28,585394,2016,275,4,28,41.29,0,0
10/1/16 4:29,585395,2016,275,4,29,41.29,0,0
10/1/16 4:30,585396,2016,275,4,30,41.29,0,0
10/1/16 4:31,585397,2016,275,4,31,41.29,0,0
10/1/16 4:32,585398,2016,275,4,32,41.29,0,0
10/1/16 4:33,585399,2016,275,4,33,41.29,0,0
10/1/16 4:34,585400,2016,275,4,34,41.29,0,0
10/1/16 4:35,585401,2016,275,4,35,41.29,0,0
10/1/16 4:36,585402,2016,275,4,36,41.29,0,0
10/1/16 4:37,585403,2016,275,4,37,41.29,0,0
10/1/16 4:38,585404,2016,275,4,38,41.29,0,0
10/1/16 4:39,585405,2016,275,4,39,41.29,0,0
10/1/16 4:40,585406,2016,275,4,40,41.29,0,0
10/1/16 4:41,585407,2016,275,4,41,41.29,0,0
10/1/16 4:42,585408,2016,275,4,42,41.29,0,0
10/1/16 4:43,585409,2016,275,4,43,41.29,0,0
10/1/16 4:44,585410,2016,275,4,44,41.29,0,0
10/1/16 4:45,585411,2016,275,4,45,41.29,0,0
10/1/16 4:46,585412,2016,275,4,46,41.29,0,0
10/1/16 4:47,585413,2016,275,4,47,41.29,0,0
10/1/16 4:48,585414,2016,275,4,48,41.29,0,0
10/1/16 4:49,585415,2016,275,4,49,41.29,0,0
10/1/16 4:50,585416,2016,275,4,50,41.29,0,0
10/1/16 4:51,585417,2016,275,4,51,41.29,0,0
10/1/16 4:52,585418,2016,275,4,52,41.29,0,0
10/1/16 4:53,585419,2016,275,4,53,41.29,0,0
10/1/16 4:54,585420,2016,275,4,54,41.29,0,0
10/1/16 4:55,585421,2016,275,4,55,41.29,0,0
10/1/16 4:56,585422,2016,275,4,56,41.29,0,0
10/1/16 4:57,585423,2016,275,4,57,41.29,0,0
10/1/16 4:58,585424,2016,275,4,58,41.29,0,0
10/1/16 4:59,585425,2016,275,4,59,41.29,0,0
10/1/16 5:00,585426,2016,275,5,0,41.29,0,0
10/1/16 5:01,585427,2016,275,5,1,41.29,0,0
10/1/16 5:02,585428,2016,275,5,2,41.29,0,0
10/1/16 5:03,585429,2016,275,5,3,41.29,0,0
10/1/16 5:04,585430,2016,275,5,4,41.29,0,0
10/1/16 5:05,585431,2016,275,5,5,41.29,0,0
10/1/16 5:06,585432,2016,275,5,6,41.29,0,0
10/1/16 5:07,585433,2016,275,5,7,41.29,0,0
10/1/16 5:08,585434,2016,275,5,8,41.29,0,0
10/1/16 5:09,585435,2016,275,5,9,41.29,0,0
10/1/16 5:10,585436,2016,275,5,10,41.29,0,0
10/1/16 5:11,585437,2016,275,5,11,41.29,0,0
10/1/16 5:12,585438,2016,275,5,12,41.29,0,0
10/1/16 5:13,585439,2016,275,5,13,41.29,0,0
10/1/16 5:14,585440,2016,275,5,14,41.29,0,0
10/1/16 5:15,585441,2016,275,5,15,41.29,0,0
10/1/16 5:16,585442,2016,275,5,16,41.29,0,0
10/1/16 5:17,585443,2016,275,5,17,41.29,0,0
10/1/16 5:18,585444,2016,275,5,18,41.29,0,0
10/1/16 5:19,585445,2016,275,5,19,41.29,0,0
10/1/16 5:20,585446,2016,275,5,20,41.29,0,0
10/1/16 5:21,585447,2016,275,5,21,41.29,0,0
10/1/16 5:22,585448,2016,275,5,22,41.29,0,0
10/1/16 5:23,585449,2016,275,5,23,41.29,0,0
10/1/16 5:24,585450,2016,275,5,24,41.29,0,0
10/1/16 5:25,585451,2016,275,5,25,41.29,0,0
10/1/16 5:26,585452,2016,275,5,26,41.29,0,0
10/1/16 5:27,585453,2016,275,5,27,41.29,0,0
10/1/16 5:28,585454,2016,275,5,28,41.29,0,0
10/1/16 5:29,585455,2016,275,5,29,41.29,0,0
10/1/16 5:30,585456,2016,275,5,30,41.29,0,0
10/1/16 5:31,585457,2016,275,5,31,41.29,0,0
10/1/16 5:32,585458,2016,275,5,32,41.29,0,0
10/1/16 5:33,585459,2016,275,5,33,41.29,0,0
10/1/16 5:34,585460,2016,275,5,34,41.29,0,0
10/1/16 5:35,585461,2016,275,5,35,41.29,0,0
10/1/16 5:36,585462,2016,275,5,36,41.29,0,0
10/1/16 5:37,585463,2016,275,5,37,41.29,0,0
10/1/16 5:38,585464,2016,275,5,38,41.29,0,0
10/1/16 5:39,585465,2016,275,5,39,41.29,0,0
10/1/16 5:40,585466,2016,275,5,40,41.29,0,0
10/1/16 5:41,585467,2016,275,5,41,41.29,0,0
10/1/16 5:42,585468,2016,275,5,42,41.29,0,0
10/1/16 5:43,585469,2016,275,5,43,41.29,0,0
10/1/16 5:44,585470,2016,275,5,44,41.29,0,0
10/1/16 5:45,585471,2016,275,5,45,41.29,0,0
10/1/16 5:46,585472,2016,275,5,46,41.29,0,0
10/1/16 5:47,585473,2016,275,5,47,41.29,0,0
10/1/16 5:48,585474,2016,275,5,48,41.29,0,0
10/1/16 5:49,585475,2016,275,5,49,41.29,0,0
10/1/16 5:50,585476,2016,275,5,50,41.29,0,0
10/1/16 5:51,585477,2016,275,5,51,41.29,0,0
10/1/16 5:52,585478,2016,275,5,52,41.29,0,0
10/1/16 5:53,585479,2016,275,5,53,41.29,0,0
10/1/16 5:54,585480,2016,275,5,54,41.29,0,0
10/1/16 5:55,585481,2016,275,5,55,41.29,0,0
10/1/16 5:56,585482,2016,275,5,56,41.29,0,0
10/1/16 5:57,585483,2016,275,5,57,41.29,0,0
10/1/16 5:58,585484,2016,275,5,58,41.29,0,0
10/1/16 5:59,585485,2016,275,5,59,41.29,0,0
10/1/16 6:00,585486,2016,275,6,0,41.29,0,0
10/1/16 6:01,585487,2016,275,6,1,41.29,0,0
10/1/16 6:02,585488,2016,275,6,2,41.29,0,0
10/1/16 6:03,585489,2016,275,6,3,41.29,0,0
10/1/16 6:04,585490,2016,275,6,4,41.29,0,0
10/1/16 6:05,585491,2016,275,6,5,41.29,0,0
10/1/16 6:06,585492,2016,275,6,6,41.29,0,0
10/1/16 6:07,585493,2016,275,6,7,41.29,0,0
10/1/16 6:08,585494,2016,275,6,8,41.29,0,0
10/1/16 6:09,585495,2016,275,6,9,41.29,0,0
10/1/16 6:10,585496,2016,275,6,10,41.29,0,0
10/1/16 6:11,585497,2016,275,6,11,41.29,0,0
10/1/16 6:12,585498,2016,275,6,12,41.29,0,0
10/1/16 6:13,585499,2016,275,6,13,41.29,0,0
10/1/16 6:14,585500,2016,275,6,14,41.29,0,0
10/1/16 6:15,585501,2016,275,6,15,41.29,0,0
10/1/16 6:16,585502,2016,275,6,16,41.29,0,0
10/1/16 6:17,585503,2016,275,6,17,41.29,0,0
10/1/16 6:18,585504,2016,275,6,18,41.29,0,0
10/1/16 6:19,585505,2016,275,6,19,41.29,0,0
10/1/16 6:20,585506,2016,275,6,20,41.29,0,0
10/1/16 6:21,585507,2016,275,6,21,41.29,0,0
10/1/16 6:22,585508,2016,275,6,22,41.29,0,0
10/1/16 6:23,585509,2016,275,6,23,41.29,0,0
10/1/16 6:24,585510,2016,275,6,24,41.29,0,0
10/1/16 6:25,585511,2016,275,6,25,41.29,0,0
10/1/16 6:26,585512,2016,275,6,26,41.29,0,0
10/1/16 6:27,585513,2016,275,6,27,41.29,0,0
10/1/16 6:28,585514,2016,275,6,28,41.29,0,0
10/1/16 6:29,585515,2016,275,6,29,41.29,0,0
10/1/16 6:30,585516,2016,275,6,30,41.29,0,0
10/1/16 6:31,585517,2016,275,6,31,41.29,0,0
10/1/16 6:32,585518,2016,275,6,32,41.29,0,0
10/1/16 6:33,585519,2016,275,6,33,41.29,0,0
10/1/16 6:34,585520,2016,275,6,34,41.29,0,0
10/1/16 6:35,585521,2016,275,6,35,41.29,0,0
10/1/16 6:36,585522,2016,275,6,36,41.29,0,0
10/1/16 6:37,585523,2016,275,6,37,41.29,0,0
10/1/16 6:38,585524,2016,275,6,38,41.29,0,0
10/1/16 6:39,585525,2016,275,6,39,41.29,0,0
10/1/16 6:40,585526,2016,275,6,40,41.29,0,0
10/1/16 6:41,585527,2016,275,6,41,41.29,0,0
10/1/16 6:42,585528,2016,275,6,42,41.29,0,0
10/1/16 6:43,585529,2016,275,6,43,41.29,0,0
10/1/16 6:44,585530,2016,275,6,44,41.29,0,0
10/1/16 6:45,585531,2016,275,6,45,41.29,0,0
10/1/16 6:46,585532,2016,275,6,46,41.29,0,0
10/1/16 6:47,585533,2016,275,6,47,41.29,0,0
10/1/16 6:48,585534,2016,275,6,48,41.29,0,0
10/1/16 6:49,585535,2016,275,6,49,41.29,0,0
10/1/16 6:50,585536,2016,275,6,50,41.29,0,0
10/1/16 6:51,585537,2016,275,6,51,41.29,0,0
10/1/16 6:52,585538,2016,275,6,52,41.29,0,0
10/1/16 6:53,585539,2016,275,6,53,41.29,0,0
10/1/16 6:54,585540,2016,275,6,54,41.29,0,0
10/1/16 6:55,585541,2016,275,6,55,41.29,0,0
10/1/16 6:56,585542,2016,275,6,56,41.29,0,0
10/1/16 6:57,585543,2016,275,6,57,41.29,0,0
10/1/16 6:58,585544,2016,275,6,58,41.29,0,0
10/1/16 6:59,585545,2016,275,6,59,41.29,0,0
10/1/16 7:00,585546,2016,275,7,0,41.29,0,0
10/1/16 7:01,585547,2016,275,7,1,41.29,0,0
10/1/16 7:02,585548,2016,275,7,2,41.29,0,0
10/1/16 7:03,585549,2016,275,7,3,41.29,0,0
10/1/16 7:04,585550,2016,275,7,4,41.29,0,0
10/1/16 7:05,585551,2016,275,7,5,41.29,0,0
10/1/16 7:06,585552,2016,275,7,6,41.29,0,0
10/1/16 7:07,585553,2016,275,7,7,41.29,0,0
10/1/16 7:08,585554,2016,275,7,8,41.29,0,0
10/1/16 7:09,585555,2016,275,7,9,41.29,0,0
10/1/16 7:10,585556,2016,275,7,10,41.29,0,0
10/1/16 7:11,585557,2016,275,7,11,41.29,0,0
10/1/16 7:12,585558,2016,275,7,12,41.29,0,0
10/1/16 7:13,585559,2016,275,7,13,41.29,0,0
10/1/16 7:14,585560,2016,275,7,14,41.29,0,0
10/1/16 7:15,585561,2016,275,7,15,41.29,0,0
10/1/16 7:16,585562,2016,275,7,16,41.29,0,0
10/1/16 7:17,585563,2016,275,7,17,41.29,0,0
10/1/16 7:18,585564,2016,275,7,18,41.29,0,0
10/1/16 7:19,585565,2016,275,7,19,41.29,0,0
10/1/16 7:20,585566,2016,275,7,20,41.29,0,0
10/1/16 7:21,585567,2016,275,7,21,41.29,0,0
10/1/16 7:22,585568,2016,275,7,22,41.29,0,0
10/1/16 7:23,585569,2016,275,7,23,41.29,0,0
10/1/16 7:24,585570,2016,275,7,24,41.29,0,0
10/1/16 7:25,585571,2016,275,7,25,41.29,0,0
10/1/16 7:26,585572,2016,275,7,26,41.29,0,0
10/1/16 7:27,585573,2016,275,7,27,41.29,0,0
10/1/16 7:28,585574,2016,275,7,28,41.29,0,0
10/1/16 7:29,585575,2016,275,7,29,41.29,0,0
10/1/16 7:30,585576,2016,275,7,30,41.29,0,0
10/1/16 7:31,585577,2016,275,7,31,41.29,0,0
10/1/16 7:32,585578,2016,275,7,32,41.29,0,0
10/1/16 7:33,585579,2016,275,7,33,41.29,0,0
10/1/16 7:34,585580,2016,275,7,34,41.29,0,0
10/1/16 7:35,585581,2016,275,7,35,41.29,0,0
10/1/16 7:36,585582,2016,275,7,36,41.29,0,0
10/1/16 7:37,585583,2016,275,7,37,41.29,0,0
10/1/16 7:38,585584,2016,275,7,38,41.29,0,0
10/1/16 7:39,585585,2016,275,7,39,41.29,0,0
10/1/16 7:40,585586,2016,275,7,40,41.29,0,0
10/1/16 7:41,585587,2016,275,7,41,41.29,0,0
10/1/16 7:42,585588,2016,275,7,42,41.29,0,0
