TIMESTAMP,RECORD,year,dayofyear,hours,minutes,Rain,Rintensity_Avg,Hail
3/1/2017 1:06,801178,2017,60,1,6,338.99,0,0.1
3/1/2017 1:07,801179,2017,60,1,7,338.99,0,0.1
3/1/2017 1:08,801180,2017,60,1,8,338.99,0,0.1
3/1/2017 1:09,801181,2017,60,1,9,338.99,0,0.1
3/1/2017 1:10,801182,2017,60,1,10,338.99,0,0.1
3/1/2017 1:11,801183,2017,60,1,11,338.99,0,0.1
3/1/2017 1:12,801184,2017,60,1,12,338.99,0,0.1
3/1/2017 1:13,801185,2017,60,1,13,338.99,0,0.1
3/1/2017 1:14,801186,2017,60,1,14,338.99,0,0.1
3/1/2017 1:15,801187,2017,60,1,15,338.99,0,0.1
3/1/2017 1:16,801188,2017,60,1,16,338.99,0,0.1
3/1/2017 1:17,801189,2017,60,1,17,338.99,0,0.1
3/1/2017 1:18,801190,2017,60,1,18,338.99,0,0.1
3/1/2017 1:19,801191,2017,60,1,19,338.99,0,0.1
3/1/2017 1:20,801192,2017,60,1,20,338.99,0,0.1
3/1/2017 1:21,801193,2017,60,1,21,338.99,0,0.1
3/1/2017 1:22,801194,2017,60,1,22,338.99,0,0.1
3/1/2017 1:23,801195,2017,60,1,23,338.99,0,0.1
3/1/2017 1:24,801196,2017,60,1,24,338.99,0,0.1
3/1/2017 1:25,801197,2017,60,1,25,338.99,0,0.1
3/1/2017 1:26,801198,2017,60,1,26,338.99,0,0.1
3/1/2017 1:27,801199,2017,60,1,27,338.99,0,0.1
3/1/2017 1:28,801200,2017,60,1,28,338.99,0,0.1
3/1/2017 1:29,801201,2017,60,1,29,338.99,0,0.1
3/1/2017 1:30,801202,2017,60,1,30,338.99,0,0.1
3/1/2017 1:31,801203,2017,60,1,31,338.99,0,0.1
3/1/2017 1:32,801204,2017,60,1,32,338.99,0,0.1
3/1/2017 1:33,801205,2017,60,1,33,338.99,0,0.1
3/1/2017 1:34,801206,2017,60,1,34,338.99,0,0.1
3/1/2017 1:35,801207,2017,60,1,35,338.99,0,0.1
3/1/2017 1:36,801208,2017,60,1,36,338.99,0,0.1
3/1/2017 1:37,801209,2017,60,1,37,338.99,0,0.1
3/1/2017 1:38,801210,2017,60,1,38,338.99,0,0.1
3/1/2017 1:39,801211,2017,60,1,39,338.99,0,0.1
3/1/2017 1:40,801212,2017,60,1,40,338.99,0,0.1
3/1/2017 1:41,801213,2017,60,1,41,338.99,0,0.1
3/1/2017 1:42,801214,2017,60,1,42,338.99,0,0.1
3/1/2017 1:43,801215,2017,60,1,43,338.99,0,0.1
3/1/2017 1:44,801216,2017,60,1,44,338.99,0,0.1
3/1/2017 1:45,801217,2017,60,1,45,338.99,0,0.1
3/1/2017 1:46,801218,2017,60,1,46,338.99,0,0.1
3/1/2017 1:47,801219,2017,60,1,47,338.99,0,0.1
3/1/2017 1:48,801220,2017,60,1,48,338.99,0,0.1
3/1/2017 1:49,801221,2017,60,1,49,338.99,0,0.1
3/1/2017 1:50,801222,2017,60,1,50,338.99,0,0.1
3/1/2017 1:51,801223,2017,60,1,51,338.99,0,0.1
3/1/2017 1:52,801224,2017,60,1,52,338.99,0,0.1
3/1/2017 1:53,801225,2017,60,1,53,338.99,0,0.1
3/1/2017 1:54,801226,2017,60,1,54,338.99,0,0.1
3/1/2017 1:55,801227,2017,60,1,55,338.99,0,0.1
3/1/2017 1:56,801228,2017,60,1,56,338.99,0,0.1
3/1/2017 1:57,801229,2017,60,1,57,338.99,0,0.1
3/1/2017 1:58,801230,2017,60,1,58,338.99,0,0.1
3/1/2017 1:59,801231,2017,60,1,59,338.99,0,0.1
3/1/2017 2:00,801232,2017,60,2,0,338.99,0,0.1
3/1/2017 2:01,801233,2017,60,2,1,338.99,0,0.1
3/1/2017 2:02,801234,2017,60,2,2,338.99,0,0.1
3/1/2017 2:03,801235,2017,60,2,3,338.99,0,0.1
3/1/2017 2:04,801236,2017,60,2,4,338.99,0,0.1
3/1/2017 2:05,801237,2017,60,2,5,338.99,0,0.1
3/1/2017 2:06,801238,2017,60,2,6,338.99,0,0.1
3/1/2017 2:07,801239,2017,60,2,7,338.99,0,0.1
3/1/2017 2:08,801240,2017,60,2,8,338.99,0,0.1
3/1/2017 2:09,801241,2017,60,2,9,338.99,0,0.1
3/1/2017 2:10,801242,2017,60,2,10,338.99,0,0.1
3/1/2017 2:11,801243,2017,60,2,11,338.99,0,0.1
3/1/2017 2:12,801244,2017,60,2,12,338.99,0,0.1
3/1/2017 2:13,801245,2017,60,2,13,338.99,0,0.1
3/1/2017 2:14,801246,2017,60,2,14,338.99,0,0.1
3/1/2017 2:15,801247,2017,60,2,15,338.99,0,0.1
3/1/2017 2:16,801248,2017,60,2,16,338.99,0,0.1
3/1/2017 2:17,801249,2017,60,2,17,338.99,0,0.1
3/1/2017 2:18,801250,2017,60,2,18,338.99,0,0.1
3/1/2017 2:19,801251,2017,60,2,19,338.99,0,0.1
3/1/2017 2:20,801252,2017,60,2,20,338.99,0,0.1
3/1/2017 2:21,801253,2017,60,2,21,338.99,0,0.1
3/1/2017 2:22,801254,2017,60,2,22,338.99,0,0.1
3/1/2017 2:23,801255,2017,60,2,23,338.99,0,0.1
3/1/2017 2:24,801256,2017,60,2,24,338.99,0,0.1
3/1/2017 2:25,801257,2017,60,2,25,338.99,0,0.1
3/1/2017 2:26,801258,2017,60,2,26,338.99,0,0.1
3/1/2017 2:27,801259,2017,60,2,27,338.99,0,0.1
3/1/2017 2:28,801260,2017,60,2,28,338.99,0,0.1
3/1/2017 2:29,801261,2017,60,2,29,338.99,0,0.1
3/1/2017 2:30,801262,2017,60,2,30,338.99,0,0.1
3/1/2017 2:31,801263,2017,60,2,31,338.99,0,0.1
3/1/2017 2:32,801264,2017,60,2,32,338.99,0,0.1
3/1/2017 2:33,801265,2017,60,2,33,338.99,0,0.1
3/1/2017 2:34,801266,2017,60,2,34,338.99,0,0.1
3/1/2017 2:35,801267,2017,60,2,35,338.99,0,0.1
3/1/2017 2:36,801268,2017,60,2,36,338.99,0,0.1
3/1/2017 2:37,801269,2017,60,2,37,338.99,0,0.1
3/1/2017 2:38,801270,2017,60,2,38,338.99,0,0.1
3/1/2017 2:39,801271,2017,60,2,39,338.99,0,0.1
3/1/2017 2:40,801272,2017,60,2,40,338.99,0,0.1
3/1/2017 2:41,801273,2017,60,2,41,338.99,0,0.1
3/1/2017 2:42,801274,2017,60,2,42,338.99,0,0.1
3/1/2017 2:43,801275,2017,60,2,43,338.99,0,0.1
3/1/2017 2:44,801276,2017,60,2,44,338.99,0,0.1
3/1/2017 2:45,801277,2017,60,2,45,338.99,0,0.1
3/1/2017 2:46,801278,2017,60,2,46,338.99,0,0.1
3/1/2017 2:47,801279,2017,60,2,47,338.99,0,0.1
3/1/2017 2:48,801280,2017,60,2,48,338.99,0,0.1
3/1/2017 2:49,801281,2017,60,2,49,338.99,0,0.1
3/1/2017 2:50,801282,2017,60,2,50,338.99,0,0.1
3/1/2017 2:51,801283,2017,60,2,51,338.99,0,0.1
3/1/2017 2:52,801284,2017,60,2,52,338.99,0,0.1
3/1/2017 2:53,801285,2017,60,2,53,338.99,0,0.1
3/1/2017 2:54,801286,2017,60,2,54,338.99,0,0.1
3/1/2017 2:55,801287,2017,60,2,55,338.99,0,0.1
3/1/2017 2:56,801288,2017,60,2,56,338.99,0,0.1
3/1/2017 2:57,801289,2017,60,2,57,338.99,0,0.1
3/1/2017 2:58,801290,2017,60,2,58,338.99,0,0.1
3/1/2017 2:59,801291,2017,60,2,59,338.99,0,0.1
3/1/2017 3:00,801292,2017,60,3,0,338.99,0,0.1
3/1/2017 3:01,801293,2017,60,3,1,338.99,0,0.1
3/1/2017 3:02,801294,2017,60,3,2,338.99,0,0.1
3/1/2017 3:03,801295,2017,60,3,3,338.99,0,0.1
3/1/2017 3:04,801296,2017,60,3,4,338.99,0,0.1
3/1/2017 3:05,801297,2017,60,3,5,338.99,0,0.1
3/1/2017 3:06,801298,2017,60,3,6,338.99,0,0.1
3/1/2017 3:07,801299,2017,60,3,7,338.99,0,0.1
3/1/2017 3:08,801300,2017,60,3,8,338.99,0,0.1
3/1/2017 3:09,801301,2017,60,3,9,338.99,0,0.1
3/1/2017 3:10,801302,2017,60,3,10,338.99,0,0.1
3/1/2017 3:11,801303,2017,60,3,11,338.99,0,0.1
3/1/2017 3:12,801304,2017,60,3,12,338.99,0,0.1
3/1/2017 3:13,801305,2017,60,3,13,338.99,0,0.1
3/1/2017 3:14,801306,2017,60,3,14,338.99,0,0.1
3/1/2017 3:15,801307,2017,60,3,15,338.99,0,0.1
3/1/2017 3:16,801308,2017,60,3,16,338.99,0,0.1
3/1/2017 3:17,801309,2017,60,3,17,338.99,0,0.1
3/1/2017 3:18,801310,2017,60,3,18,338.99,0,0.1
3/1/2017 3:19,801311,2017,60,3,19,338.99,0,0.1
3/1/2017 3:20,801312,2017,60,3,20,338.99,0,0.1
3/1/2017 3:21,801313,2017,60,3,21,338.99,0,0.1
3/1/2017 3:22,801314,2017,60,3,22,338.99,0,0.1
3/1/2017 3:23,801315,2017,60,3,23,338.99,0,0.1
3/1/2017 3:24,801316,2017,60,3,24,338.99,0,0.1
3/1/2017 3:25,801317,2017,60,3,25,338.99,0,0.1
3/1/2017 3:26,801318,2017,60,3,26,338.99,0,0.1
3/1/2017 3:27,801319,2017,60,3,27,338.99,0,0.1
3/1/2017 3:28,801320,2017,60,3,28,338.99,0,0.1
3/1/2017 3:29,801321,2017,60,3,29,338.99,0,0.1
3/1/2017 3:30,801322,2017,60,3,30,338.99,0,0.1
3/1/2017 3:31,801323,2017,60,3,31,338.99,0,0.1
3/1/2017 3:32,801324,2017,60,3,32,338.99,0,0.1
3/1/2017 3:33,801325,2017,60,3,33,338.99,0,0.1
3/1/2017 3:34,801326,2017,60,3,34,338.99,0,0.1
3/1/2017 3:35,801327,2017,60,3,35,338.99,0,0.1
3/1/2017 3:36,801328,2017,60,3,36,338.99,0,0.1
3/1/2017 3:37,801329,2017,60,3,37,338.99,0,0.1
3/1/2017 3:38,801330,2017,60,3,38,338.99,0,0.1
3/1/2017 3:39,801331,2017,60,3,39,338.99,0,0.1
3/1/2017 3:40,801332,2017,60,3,40,338.99,0,0.1
3/1/2017 3:41,801333,2017,60,3,41,338.99,0,0.1
3/1/2017 3:42,801334,2017,60,3,42,338.99,0,0.1
3/1/2017 3:43,801335,2017,60,3,43,338.99,0,0.1
3/1/2017 3:44,801336,2017,60,3,44,338.99,0,0.1
3/1/2017 3:45,801337,2017,60,3,45,338.99,0,0.1
3/1/2017 3:46,801338,2017,60,3,46,338.99,0,0.1
3/1/2017 3:47,801339,2017,60,3,47,338.99,0,0.1
3/1/2017 3:48,801340,2017,60,3,48,338.99,0,0.1
3/1/2017 3:49,801341,2017,60,3,49,338.99,0,0.1
3/1/2017 3:50,801342,2017,60,3,50,338.99,0,0.1
3/1/2017 3:51,801343,2017,60,3,51,338.99,0,0.1
3/1/2017 3:52,801344,2017,60,3,52,338.99,0,0.1
3/1/2017 3:53,801345,2017,60,3,53,338.99,0,0.1
3/1/2017 3:54,801346,2017,60,3,54,338.99,0,0.1
3/1/2017 3:55,801347,2017,60,3,55,338.99,0,0.1
3/1/2017 3:56,801348,2017,60,3,56,338.99,0,0.1
3/1/2017 3:57,801349,2017,60,3,57,338.99,0,0.1
3/1/2017 3:58,801350,2017,60,3,58,338.99,0,0.1
3/1/2017 3:59,801351,2017,60,3,59,338.99,0,0.1
3/1/2017 4:00,801352,2017,60,4,0,338.99,0,0.1
3/1/2017 4:01,801353,2017,60,4,1,338.99,0,0.1
3/1/2017 4:02,801354,2017,60,4,2,338.99,0,0.1
3/1/2017 4:03,801355,2017,60,4,3,338.99,0,0.1
3/1/2017 4:04,801356,2017,60,4,4,338.99,0,0.1
3/1/2017 4:05,801357,2017,60,4,5,338.99,0,0.1
3/1/2017 4:06,801358,2017,60,4,6,338.99,0,0.1
3/1/2017 4:07,801359,2017,60,4,7,338.99,0,0.1
3/1/2017 4:08,801360,2017,60,4,8,338.99,0,0.1
3/1/2017 4:09,801361,2017,60,4,9,338.99,0,0.1
3/1/2017 4:10,801362,2017,60,4,10,338.99,0,0.1
3/1/2017 4:11,801363,2017,60,4,11,338.99,0,0.1
3/1/2017 4:12,801364,2017,60,4,12,338.99,0,0.1
3/1/2017 4:13,801365,2017,60,4,13,338.99,0,0.1
3/1/2017 4:14,801366,2017,60,4,14,338.99,0,0.1
3/1/2017 4:15,801367,2017,60,4,15,338.99,0,0.1
3/1/2017 4:16,801368,2017,60,4,16,338.99,0,0.1
3/1/2017 4:17,801369,2017,60,4,17,338.99,0,0.1
3/1/2017 4:18,801370,2017,60,4,18,338.99,0,0.1
3/1/2017 4:19,801371,2017,60,4,19,338.99,0,0.1
3/1/2017 4:20,801372,2017,60,4,20,338.99,0,0.1
3/1/2017 4:21,801373,2017,60,4,21,338.99,0,0.1
3/1/2017 4:22,801374,2017,60,4,22,338.99,0,0.1
3/1/2017 4:23,801375,2017,60,4,23,338.99,0,0.1
3/1/2017 4:24,801376,2017,60,4,24,338.99,0,0.1
3/1/2017 4:25,801377,2017,60,4,25,338.99,0,0.1
3/1/2017 4:26,801378,2017,60,4,26,338.99,0,0.1
3/1/2017 4:27,801379,2017,60,4,27,338.99,0,0.1
3/1/2017 4:28,801380,2017,60,4,28,338.99,0,0.1
3/1/2017 4:29,801381,2017,60,4,29,338.99,0,0.1
3/1/2017 4:30,801382,2017,60,4,30,338.99,0,0.1
3/1/2017 4:31,801383,2017,60,4,31,338.99,0,0.1
3/1/2017 4:32,801384,2017,60,4,32,338.99,0,0.1
3/1/2017 4:33,801385,2017,60,4,33,338.99,0,0.1
3/1/2017 4:34,801386,2017,60,4,34,338.99,0,0.1
3/1/2017 4:35,801387,2017,60,4,35,338.99,0,0.1
3/1/2017 4:36,801388,2017,60,4,36,338.99,0,0.1
3/1/2017 4:37,801389,2017,60,4,37,338.99,0,0.1
3/1/2017 4:38,801390,2017,60,4,38,338.99,0,0.1
3/1/2017 4:39,801391,2017,60,4,39,338.99,0,0.1
3/1/2017 4:40,801392,2017,60,4,40,338.99,0,0.1
3/1/2017 4:41,801393,2017,60,4,41,338.99,0,0.1
3/1/2017 4:42,801394,2017,60,4,42,338.99,0,0.1
3/1/2017 4:43,801395,2017,60,4,43,338.99,0,0.1
3/1/2017 4:44,801396,2017,60,4,44,338.99,0,0.1
3/1/2017 4:45,801397,2017,60,4,45,338.99,0,0.1
3/1/2017 4:46,801398,2017,60,4,46,338.99,0,0.1
3/1/2017 4:47,801399,2017,60,4,47,338.99,0,0.1
3/1/2017 4:48,801400,2017,60,4,48,338.99,0,0.1
3/1/2017 4:49,801401,2017,60,4,49,338.99,0,0.1
3/1/2017 4:50,801402,2017,60,4,50,338.99,0,0.1
3/1/2017 4:51,801403,2017,60,4,51,338.99,0,0.1
3/1/2017 4:52,801404,2017,60,4,52,338.99,0,0.1
3/1/2017 4:53,801405,2017,60,4,53,338.99,0,0.1
3/1/2017 4:54,801406,2017,60,4,54,338.99,0,0.1
3/1/2017 4:55,801407,2017,60,4,55,338.99,0,0.1
3/1/2017 4:56,801408,2017,60,4,56,338.99,0,0.1
3/1/2017 4:57,801409,2017,60,4,57,338.99,0,0.1
3/1/2017 4:58,801410,2017,60,4,58,338.99,0,0.1
3/1/2017 4:59,801411,2017,60,4,59,338.99,0,0.1
3/1/2017 5:00,801412,2017,60,5,0,338.99,0,0.1
3/1/2017 5:01,801413,2017,60,5,1,338.99,0,0.1
3/1/2017 5:02,801414,2017,60,5,2,338.99,0,0.1
3/1/2017 5:03,801415,2017,60,5,3,338.99,0,0.1
3/1/2017 5:04,801416,2017,60,5,4,338.99,0,0.1
3/1/2017 5:05,801417,2017,60,5,5,338.99,0,0.1
3/1/2017 5:06,801418,2017,60,5,6,338.99,0,0.1
3/1/2017 5:07,801419,2017,60,5,7,338.99,0,0.1
3/1/2017 5:08,801420,2017,60,5,8,338.99,0,0.1
3/1/2017 5:09,801421,2017,60,5,9,338.99,0,0.1
3/1/2017 5:10,801422,2017,60,5,10,338.99,0,0.1
3/1/2017 5:11,801423,2017,60,5,11,338.99,0,0.1
3/1/2017 5:12,801424,2017,60,5,12,338.99,0,0.1
3/1/2017 5:13,801425,2017,60,5,13,338.99,0,0.1
3/1/2017 5:14,801426,2017,60,5,14,338.99,0,0.1
3/1/2017 5:15,801427,2017,60,5,15,338.99,0,0.1
3/1/2017 5:16,801428,2017,60,5,16,338.99,0,0.1
3/1/2017 5:17,801429,2017,60,5,17,338.99,0,0.1
3/1/2017 5:18,801430,2017,60,5,18,338.99,0,0.1
3/1/2017 5:19,801431,2017,60,5,19,338.99,0,0.1
3/1/2017 5:20,801432,2017,60,5,20,338.99,0,0.1
3/1/2017 5:21,801433,2017,60,5,21,338.99,0,0.1
3/1/2017 5:22,801434,2017,60,5,22,338.99,0,0.1
3/1/2017 5:23,801435,2017,60,5,23,338.99,0,0.1
3/1/2017 5:24,801436,2017,60,5,24,338.99,0,0.1
3/1/2017 5:25,801437,2017,60,5,25,338.99,0,0.1
3/1/2017 5:26,801438,2017,60,5,26,338.99,0,0.1
3/1/2017 5:27,801439,2017,60,5,27,338.99,0,0.1
3/1/2017 5:28,801440,2017,60,5,28,338.99,0,0.1
3/1/2017 5:29,801441,2017,60,5,29,338.99,0,0.1
3/1/2017 5:30,801442,2017,60,5,30,338.99,0,0.1
3/1/2017 5:31,801443,2017,60,5,31,338.99,0,0.1
3/1/2017 5:32,801444,2017,60,5,32,338.99,0,0.1
3/1/2017 5:33,801445,2017,60,5,33,338.99,0,0.1
3/1/2017 5:34,801446,2017,60,5,34,338.99,0,0.1
3/1/2017 5:35,801447,2017,60,5,35,338.99,0,0.1
3/1/2017 5:36,801448,2017,60,5,36,338.99,0,0.1
3/1/2017 5:37,801449,2017,60,5,37,338.99,0,0.1
3/1/2017 5:38,801450,2017,60,5,38,338.99,0,0.1
3/1/2017 5:39,801451,2017,60,5,39,338.99,0,0.1
3/1/2017 5:40,801452,2017,60,5,40,338.99,0,0.1
3/1/2017 5:41,801453,2017,60,5,41,338.99,0,0.1
3/1/2017 5:42,801454,2017,60,5,42,338.99,0,0.1
3/1/2017 5:43,801455,2017,60,5,43,338.99,0,0.1
3/1/2017 5:44,801456,2017,60,5,44,338.99,0,0.1
3/1/2017 5:45,801457,2017,60,5,45,338.99,0,0.1
3/1/2017 5:46,801458,2017,60,5,46,338.99,0,0.1
3/1/2017 5:47,801459,2017,60,5,47,338.99,0,0.1
3/1/2017 5:48,801460,2017,60,5,48,338.99,0,0.1
3/1/2017 5:49,801461,2017,60,5,49,338.99,0,0.1
3/1/2017 5:50,801462,2017,60,5,50,338.99,0,0.1
3/1/2017 5:51,801463,2017,60,5,51,338.99,0,0.1
3/1/2017 5:52,801464,2017,60,5,52,338.99,0,0.1
3/1/2017 5:53,801465,2017,60,5,53,338.99,0,0.1
3/1/2017 5:54,801466,2017,60,5,54,338.99,0,0.1
3/1/2017 5:55,801467,2017,60,5,55,338.99,0,0.1
3/1/2017 5:56,801468,2017,60,5,56,338.99,0,0.1
3/1/2017 5:57,801469,2017,60,5,57,338.99,0,0.1
3/1/2017 5:58,801470,2017,60,5,58,338.99,0,0.1
3/1/2017 5:59,801471,2017,60,5,59,338.99,0,0.1
3/1/2017 6:00,801472,2017,60,6,0,338.99,0,0.1
3/1/2017 6:01,801473,2017,60,6,1,338.99,0,0.1
3/1/2017 6:02,801474,2017,60,6,2,338.99,0,0.1
3/1/2017 6:03,801475,2017,60,6,3,338.99,0,0.1
3/1/2017 6:04,801476,2017,60,6,4,338.99,0,0.1
3/1/2017 6:05,801477,2017,60,6,5,338.99,0,0.1
3/1/2017 6:06,801478,2017,60,6,6,338.99,0,0.1
3/1/2017 6:07,801479,2017,60,6,7,338.99,0,0.1
3/1/2017 6:08,801480,2017,60,6,8,338.99,0,0.1
3/1/2017 6:09,801481,2017,60,6,9,338.99,0,0.1
3/1/2017 6:10,801482,2017,60,6,10,338.99,0,0.1
3/1/2017 6:11,801483,2017,60,6,11,338.99,0,0.1
3/1/2017 6:12,801484,2017,60,6,12,338.99,0,0.1
3/1/2017 6:13,801485,2017,60,6,13,338.99,0,0.1
3/1/2017 6:14,801486,2017,60,6,14,338.99,0,0.1
3/1/2017 6:15,801487,2017,60,6,15,338.99,0,0.1
3/1/2017 6:16,801488,2017,60,6,16,338.99,0,0.1
3/1/2017 6:17,801489,2017,60,6,17,338.99,0,0.1
3/1/2017 6:18,801490,2017,60,6,18,338.99,0,0.1
3/1/2017 6:19,801491,2017,60,6,19,338.99,0,0.1
3/1/2017 6:20,801492,2017,60,6,20,338.99,0,0.1
3/1/2017 6:21,801493,2017,60,6,21,338.99,0,0.1
3/1/2017 6:22,801494,2017,60,6,22,338.99,0,0.1
3/1/2017 6:23,801495,2017,60,6,23,338.99,0,0.1
3/1/2017 6:24,801496,2017,60,6,24,338.99,0,0.1
3/1/2017 6:25,801497,2017,60,6,25,338.99,0,0.1
3/1/2017 6:26,801498,2017,60,6,26,338.99,0,0.1
3/1/2017 6:27,801499,2017,60,6,27,338.99,0,0.1
3/1/2017 6:28,801500,2017,60,6,28,338.99,0,0.1
3/1/2017 6:29,801501,2017,60,6,29,338.99,0,0.1
3/1/2017 6:30,801502,2017,60,6,30,338.99,0,0.1
3/1/2017 6:31,801503,2017,60,6,31,338.99,0,0.1
3/1/2017 6:32,801504,2017,60,6,32,338.99,0,0.1
3/1/2017 6:33,801505,2017,60,6,33,338.99,0,0.1
3/1/2017 6:34,801506,2017,60,6,34,338.99,0,0.1
3/1/2017 6:35,801507,2017,60,6,35,338.99,0,0.1
3/1/2017 6:36,801508,2017,60,6,36,338.99,0,0.1
3/1/2017 6:37,801509,2017,60,6,37,338.99,0,0.1
3/1/2017 6:38,801510,2017,60,6,38,338.99,0,0.1
3/1/2017 6:39,801511,2017,60,6,39,338.99,0,0.1
3/1/2017 6:40,801512,2017,60,6,40,338.99,0,0.1
3/1/2017 6:41,801513,2017,60,6,41,338.99,0,0.1
3/1/2017 6:42,801514,2017,60,6,42,338.99,0,0.1
3/1/2017 6:43,801515,2017,60,6,43,338.99,0,0.1
3/1/2017 6:44,801516,2017,60,6,44,338.99,0,0.1
3/1/2017 6:45,801517,2017,60,6,45,338.99,0,0.1
3/1/2017 6:46,801518,2017,60,6,46,338.99,0,0.1
3/1/2017 6:47,801519,2017,60,6,47,338.99,0,0.1
3/1/2017 6:48,801520,2017,60,6,48,338.99,0,0.1
3/1/2017 6:49,801521,2017,60,6,49,338.99,0,0.1
3/1/2017 6:50,801522,2017,60,6,50,338.99,0,0.1
3/1/2017 6:51,801523,2017,60,6,51,338.99,0,0.1
3/1/2017 6:52,801524,2017,60,6,52,338.99,0,0.1
3/1/2017 6:53,801525,2017,60,6,53,338.99,0,0.1
3/1/2017 6:54,801526,2017,60,6,54,338.99,0,0.1
3/1/2017 6:55,801527,2017,60,6,55,338.99,0,0.1
3/1/2017 6:56,801528,2017,60,6,56,338.99,0,0.1
3/1/2017 6:57,801529,2017,60,6,57,338.99,0,0.1
3/1/2017 6:58,801530,2017,60,6,58,338.99,0,0.1
3/1/2017 6:59,801531,2017,60,6,59,338.99,0,0.1
3/1/2017 7:00,801532,2017,60,7,0,338.99,0,0.1
